id,firstName,lastName,age,state,region,primaryLanguage,secondaryLanguage,agentId
1536,Cynthia,Honsch,42,NY,Northeast,Italian,,866
1537,Maggie,Rosenthaler,58,WA,West,English,,618
1538,Sharline,Cocksedge,40,FL,South,English,,157
1539,Gussy,Wyrall,39,HI,West,French,,372
1540,Kristina,Hibling,44,FL,South,English,,183
1541,Latisha,King,29,FL,South,English,,225
1542,Erda,Gowler,78,TX,South,English,,510
1543,Redford,Swatradge,31,KS,Midwest,German,English,275
1544,Sharron,Matchell,33,OH,Midwest,Spanish,,716
1545,Tudor,Rich,61,MO,Midwest,Korean,,453
1546,Ross,Turnell,73,CA,West,English,Spanish,488
1547,Alla,Ledrane,75,NY,Northeast,Spanish,English,733
1548,Alaster,Bartolomeoni,68,TX,South,English,,783
1549,Evey,Roarty,85,TX,South,German,,469
1550,Whitby,Sunter,60,CA,West,English,Spanish,556
1551,Astrid,Abercromby,63,NY,Northeast,English,,75
1552,Iain,Cassy,55,TN,South,English,,159
1553,Everett,Kettlesing,97,TX,South,English,,696
1554,Heindrick,Goodale,73,TX,South,Spanish,English,679
1555,Darbie,Vallintine,52,FL,South,Italian,,964
1556,Reilly,Greyes,21,UT,West,English,,44
1557,Hedwiga,Girault,76,UT,West,Spanish,,315
1558,Katusha,Woolrich,78,TN,South,Chinese,,433
1559,Tan,Shieldon,25,MO,Midwest,English,,94
1560,Nicolette,Deaton,23,OH,Midwest,English,,353
1561,Abagail,Tranfield,35,NC,South,Chinese,,457
1562,Jordanna,Minghi,65,NJ,Northeast,English,Spanish,976
1563,Genovera,Rotge,80,WV,South,Spanish,,66
1564,Somerset,Jumel,28,NV,West,English,,429
1565,Erhart,Blowes,63,MN,Midwest,Spanish,,576
1566,Nahum,Nyles,97,NM,West,English,Spanish,850
1567,Amby,Routley,69,MO,Midwest,English,,453
1568,Johnna,Damerell,93,DC,South,Italian,,324
1569,Durant,Sommerville,71,FL,South,Arabic,,359
1570,Norrie,Fransewich,65,AK,West,Spanish,English,128
1571,Nikolaos,Ridehalgh,66,PA,Northeast,English,,805
1572,Nicki,Wallsworth,55,MD,South,English,,148
1573,Carlota,Renon,57,LA,South,English,Chinese,631
1574,Berri,Jessup,42,IN,Midwest,English,,999
1575,Angy,Pauletto,69,KS,Midwest,Italian,English,460
1576,Kelcie,Maillard,88,NC,South,English,,123
1577,Aleece,Yakovitch,28,TX,South,Spanish,,560
1578,Sher,Blown,38,LA,South,English,,552
1579,Sloane,Fawdry,58,SD,Midwest,English,,333
1580,Laney,Kelf,100,TX,South,English,Spanish,699
1581,Kikelia,Clemson,34,FL,South,Spanish,,101
1582,Cassaundra,Grishenkov,73,NC,South,Spanish,,860
1583,Elia,Pregal,20,WA,West,German,,618
1584,Beck,Abrahamsen,42,ND,Midwest,English,,444
1585,Valentijn,Eppson,21,CT,Northeast,English,Italian,937
1586,Gary,Hazelby,24,AR,South,English,Spanish,589
1587,Lynnea,Dutson,35,TX,South,Spanish,,714
1588,Georgena,Abel,68,CT,Northeast,English,,354
1589,Ken,Klinck,89,SD,Midwest,English,,918
1590,Etan,Flood,38,CA,West,English,Spanish,272
1591,Maryrose,Atterbury,79,TX,South,English,,963
1592,Francisco,Dorgan,98,NY,Northeast,English,Spanish,241
1593,Giff,Gibbetts,19,TN,South,English,Spanish,907
1594,Emmaline,Kasperski,90,TX,South,English,,469
1595,Tracy,Di Giacomettino,74,AL,South,English,Italian,258
1596,Neel,Fonte,101,ID,West,English,Spanish,820
1597,Inglis,Teers,84,TX,South,English,,54
1598,Josepha,Kabisch,57,OH,Midwest,Spanish,English,30
1599,Roxie,Grimwade,86,CA,West,English,,743
1600,Mackenzie,Goodwin,54,VA,South,English,,47
1601,Vanessa,Devers,71,FL,South,Italian,,964
1602,Golda,Raraty,81,DC,South,German,English,242
1603,Cinderella,Shawcross,45,CA,West,English,,104
1604,Jacky,Hickenbottom,50,PA,Northeast,Spanish,English,805
1605,Luca,Larner,53,CA,West,English,,422
1606,Genia,O'Doran,21,MS,South,English,,12
1607,Alissa,Cahan,94,ID,West,English,,226
1608,Kellby,Touhig,43,PA,Northeast,English,,900
1609,Camilla,Paton,64,CO,West,English,Spanish,883
1610,Dickie,Mosdill,79,CA,West,Italian,,111
1611,Oswald,Gorring,42,KY,South,Arabic,,736
1612,Teddy,Spoure,75,FL,South,Korean,English,775
1613,Adrianna,Allin,67,TX,South,Chinese,,267
1614,Gray,Uttermare,30,TX,South,English,,305
1615,Beryl,MacNockater,34,OR,West,Spanish,,983
1616,Yetty,Petrushkevich,56,NM,West,English,,850
1617,Bevin,Bartaletti,58,MN,Midwest,English,,576
1618,Merle,Dunstone,37,IN,Midwest,French,,213
1619,Wilton,Orae,99,MA,Northeast,English,,720
1620,Krissy,Folbig,33,FL,South,Spanish,,152
1621,Correy,Edward,60,MI,Midwest,English,,438
1622,Hally,Harp,44,NC,South,English,Spanish,91
1623,Olivette,Antat,70,MO,Midwest,English,French,453
1624,Bill,Binne,81,TX,South,English,,506
1625,Truman,Glentworth,97,OH,Midwest,English,,105
1626,Vincenz,M'Barron,64,CA,West,English,,985
1627,Hyacinth,Seater,71,CA,West,French,,743
1628,Amber,Kisting,75,TX,South,Italian,English,707
1629,Libbey,Cadge,69,KY,South,English,,868
1630,Cissy,Bault,97,FL,South,German,,886
1631,Huntington,Mahady,63,OH,Midwest,English,French,612
1632,Ashlie,Torr,23,FL,South,English,,470
1633,Evie,Phippard,47,CA,West,English,,484
1634,Christi,Wederell,73,CA,West,Spanish,,932
1635,Irma,Shuter,55,VA,South,English,Spanish,639
1636,Vonni,Wallenger,54,MO,Midwest,French,,732
1637,Ker,Izard,75,IA,Midwest,English,French,962
1638,Flynn,Mateescu,39,CO,West,English,,259
1639,Ed,Axten,95,NV,West,English,,74
1640,Weber,Meller,100,MI,Midwest,Arabic,English,106
1641,Loretta,Starie,27,MS,South,Spanish,,84
1642,Thorin,Schindler,49,CA,West,English,Spanish,936
1643,Arnoldo,Amer,49,LA,South,English,,434
1644,Nanete,Churchley,52,LA,South,English,,535
1645,Claire,McEvay,85,FL,South,English,Spanish,266
1646,Heloise,Sainthill,73,FL,South,Korean,,885
1647,Kendre,Fishbourn,80,FL,South,English,,225
1648,Web,Vales,35,IL,Midwest,English,,804
1649,Abbey,Boseley,48,MI,Midwest,English,,995
1650,Carmen,Brehaut,20,CA,West,English,,561
1651,Damian,Reddy,58,OH,Midwest,Chinese,,99
1652,Oates,Vignal,84,FL,South,Arabic,,967
1653,Adela,Burnside,46,CA,West,Chinese,,969
1654,Tripp,Adriaens,68,IN,Midwest,Italian,,739
1655,Clevie,Whitechurch,94,GA,South,English,,446
1656,Doralynne,Philcott,61,WI,Midwest,English,Spanish,812
1657,Ber,Arden,63,AL,South,English,,657
1658,Gabey,Pelosi,65,MO,Midwest,English,,732
1659,Erv,Swinnard,27,VA,South,French,,113
1660,Nedda,Gallaher,41,WV,South,English,,402
1661,Riley,Lowmass,86,DC,South,English,,802
1662,Beryle,Chaim,44,CO,West,Italian,,793
1663,Mei,Cooksley,41,CA,West,English,,76
1664,Carling,Greenhow,52,SC,South,English,,320
1665,Vitoria,Burry,96,WA,West,English,,630
1666,Brenna,Perton,49,PA,Northeast,English,,87
1667,Maude,Wadwell,35,MI,Midwest,Spanish,,787
1668,Henrieta,Dowsing,32,CO,West,French,,149
1669,Joceline,Schofield,96,TX,South,English,Spanish,707
1670,Maybelle,Ingledow,20,PA,Northeast,English,,773
1671,Pia,Gallienne,46,IN,Midwest,Arabic,,368
1672,Rea,Budgeon,101,PA,Northeast,German,,900
1673,Kendal,Kachel,34,CA,West,French,,743
1674,Trevar,Hughill,86,AZ,West,English,,14
1675,Lombard,Livoir,24,DC,South,English,Korean,898
1676,Teresa,Bainbridge,34,KY,South,German,,65
1677,Goldi,Liffey,45,CA,West,English,,449
1678,Olin,Isoldi,62,PA,Northeast,Chinese,,143
1679,Birgit,Presser,80,TX,South,German,,521
1680,Perrine,Fitzroy,68,WI,Midwest,Chinese,,901
1681,Giselle,Lyfe,90,DC,South,English,,242
1682,Warren,Michell,63,NY,Northeast,Korean,,408
1683,Annette,Lafond,88,WA,West,English,,420
1684,Ruthy,Swyer,18,TX,South,Spanish,,559
1685,Benny,Woolmington,43,TX,South,English,,889
1686,Vevay,Palfery,89,FL,South,English,,297
1687,Wilone,Dougill,74,OR,West,Italian,English,432
1688,Rollie,Sayce,27,MA,Northeast,English,,836
1689,Jeddy,Botham,94,TX,South,French,,911
1690,Shandee,Scorer,43,CA,West,Spanish,,231
1691,Goddart,Lambertini,78,CO,West,English,,658
1692,Derby,Spours,39,FL,South,Chinese,,616
1693,Sidnee,Sheridan,32,TX,South,Spanish,,679
1694,Helyn,Addyman,66,DC,South,Spanish,,670
1695,Ajay,Creaven,60,FL,South,English,,96
1696,Benjie,Godlip,31,FL,South,Korean,,959
1697,Hestia,Franz,29,KY,South,English,,550
1698,Abel,Kenworthey,98,WA,West,English,,630
1699,Linette,Beauman,55,PA,Northeast,Chinese,,143
1700,Alvis,Guess,76,TX,South,Spanish,,559
1701,Elmo,Tieraney,98,TN,South,German,,395
1702,Karney,Arnett,19,LA,South,English,Chinese,631
1703,Ado,Langlais,39,GA,South,English,,942
1704,Mehetabel,Keeltagh,76,NV,West,English,,817
1705,Jolyn,Piffe,31,MO,Midwest,English,,63
1706,Karlee,Crossingham,76,TX,South,English,,903
1707,Tessa,Barajas,63,TX,South,Arabic,,86
1708,Caz,Feaveryear,43,TX,South,English,Chinese,180
1709,Iormina,Duggen,94,NC,South,Chinese,,457
1710,Reinaldo,Hoffner,41,FL,South,Italian,English,964
1711,Darby,Caffery,68,TX,South,German,English,307
1712,Cecil,Brandone,36,TX,South,English,Spanish,895
1713,Lulita,Shadrack,72,FL,South,Spanish,,770
1714,Margalo,MacGoun,43,TX,South,English,,989
1715,Philippe,Westoll,41,CA,West,Chinese,,827
1716,Meagan,Pears,77,WA,West,Italian,,533
1717,Corbin,McLanaghan,24,DE,South,English,,796
1718,Emilie,Aberchirder,86,TX,South,Spanish,,559
1719,Ninnetta,Cerie,89,NV,West,Spanish,,817
1720,Berty,Scoggans,22,CA,West,Arabic,,394
1721,Symon,Storror,98,CA,West,English,,117
1722,Agretha,Kidney,55,FL,South,French,,78
1723,Petunia,Scothorne,85,OH,Midwest,English,Spanish,947
1724,Berrie,Broom,28,CO,West,English,Chinese,658
1725,Erl,Byers,44,MN,Midwest,Korean,,513
1726,Ira,Escritt,18,KS,Midwest,Spanish,,24
1727,Brandea,Siviour,31,WA,West,Italian,,533
1728,Rianon,McConaghy,20,TX,South,German,,307
1729,Maudie,de Pinna,21,KS,Midwest,Italian,English,460
1730,Caprice,Lebreton,74,OR,West,English,,158
1731,Idell,Ceeley,44,IN,Midwest,French,,213
1732,Golda,Jowling,44,ID,West,English,Spanish,820
1733,Dolli,Blything,28,VA,South,English,,882
1734,Lyn,Face,97,VA,South,English,,58
1735,Belia,McKinless,60,CT,Northeast,English,,135
1736,Chadwick,Bather,94,GA,South,Spanish,,133
1737,Dorene,Adanez,34,TX,South,Spanish,,714
1738,Blisse,Ventum,39,TX,South,English,,305
1739,Alphonso,Crosbie,38,FL,South,French,,491
1740,Sig,Ingreda,25,SD,Midwest,Spanish,,333
1741,Timoteo,Hostan,88,PA,Northeast,Korean,,286
1742,Noel,Veryard,97,NM,West,German,English,238
1743,Livvie,Lanchbery,38,CA,West,Spanish,,876
1744,Jamima,Chesshyre,18,GA,South,Italian,,134
1745,Hadlee,Gobourn,61,CA,West,English,Chinese,209
1746,Renie,Lovick,45,TX,South,Arabic,,129
1747,Had,Attack,58,NY,Northeast,French,,18
1748,Wallis,Costelow,54,CA,West,Spanish,,162
1749,Flory,Yeudall,41,CA,West,German,,599
1750,Eunice,Desquesnes,75,TX,South,Korean,,382
1751,Brandise,Annandale,51,IN,Midwest,English,,327
1752,Fredrick,Harden,55,AL,South,English,,367
1753,Serena,Holehouse,54,OH,Midwest,English,,716
1754,Shirleen,Canto,76,TX,South,English,,325
1755,Xever,Osbaldstone,31,IL,Midwest,Arabic,,169
1756,Hodge,MacEntee,51,UT,West,German,,548
1757,Mile,Courage,63,ND,Midwest,English,,444
1758,Carlene,Pellew,41,PA,Northeast,English,,173
1759,Willdon,Hennington,87,SC,South,English,,595
1760,Urson,Furmonger,38,AZ,West,English,,870
1761,Lauri,Lawler,101,VA,South,English,,409
1762,Marisa,Tal,91,FL,South,English,,280
1763,Dicky,Getcliff,75,FL,South,English,,239
1764,Debbie,Bean,99,OR,West,English,,158
1765,Breena,Bonhome,54,MN,Midwest,Spanish,,167
1766,Johny,Neillans,49,DC,South,Korean,,598
1767,Brietta,Viveash,72,TX,South,English,,86
1768,Gracie,Galiford,70,WI,Midwest,English,,208
1769,Anabel,Aleksankov,71,TX,South,English,,903
1770,Micaela,McJarrow,94,VA,South,Spanish,,190
1771,Avivah,Binne,29,NM,West,English,,611
1772,Zonda,Di Batista,62,FL,South,English,,671
1773,Britni,Monaghan,70,TX,South,English,,507
1774,Shaw,Gozney,23,TX,South,Spanish,English,205
1775,Shellie,Kaser,85,TX,South,English,Chinese,549
1776,Cecilia,Dmytryk,97,CO,West,English,,293
1777,Jamey,Chedgey,97,KY,South,English,,888
1778,Diandra,Karslake,51,FL,South,English,,166
1779,Weber,Brearley,41,NY,Northeast,English,,241
1780,Adelle,Simcock,57,CA,West,English,Spanish,272
1781,Brit,Farraway,51,FL,South,English,,711
1782,Alvinia,Gonnet,53,KY,South,English,,77
1783,Garrard,Beckerleg,68,FL,South,English,,948
1784,Inness,Philip,48,FL,South,English,,256
1785,Bellanca,Matijasevic,35,CA,West,English,,905
1786,Ely,Hillhouse,87,MI,Midwest,English,,146
1787,Fielding,Volonte,50,CA,West,English,,910
1788,Grenville,Catlow,89,CA,West,English,,645
1789,Tomasine,Lassey,77,CA,West,Spanish,,244
1790,Renato,Wollen,72,DC,South,French,English,9
1791,Magdaia,McCafferty,41,CA,West,English,,31
1792,Martin,Drinkhall,78,MO,Midwest,English,,485
1793,Tierney,Dench,79,CA,West,Italian,,336
1794,Oberon,Scott,82,FL,South,French,English,886
1795,Morton,Levins,86,OH,Midwest,English,,605
1796,Emmet,Domelow,31,DC,South,Spanish,English,322
1797,Sly,Wharram,71,MD,South,Chinese,,148
1798,Talia,Maybury,78,IL,Midwest,English,,610
1799,Garey,Giller,92,UT,West,French,,44
1800,Clem,Georgescu,100,NV,West,English,,184
1801,Editha,MacCorley,32,MA,Northeast,Chinese,,897
1802,Amie,Rotherham,32,IA,Midwest,Chinese,,962
1803,Em,Annatt,24,PA,Northeast,Spanish,English,849
1804,Bret,Burgess,79,IA,Midwest,English,,763
1805,Gun,Antonignetti,101,GA,South,Spanish,,832
1806,Hillary,Heustice,91,MN,Midwest,English,,36
1807,Gisele,McGivena,44,TX,South,Spanish,,819
1808,Maxie,Flanders,20,AZ,West,English,,264
1809,Tiffi,Mityushkin,84,TX,South,Korean,English,914
1810,Cybil,MacAnulty,81,IA,Midwest,English,,461
1811,Rosalyn,Pennicard,89,VA,South,German,,639
1812,Lavina,Markel,46,CA,West,Spanish,,357
1813,Shirlene,Abella,84,FL,South,English,,713
1814,Chloe,Baus,37,CA,West,Korean,English,440
1815,Savina,Lynn,87,CT,Northeast,English,,944
1816,Holden,D'Enrico,75,OH,Midwest,English,Spanish,105
1817,Chancey,Godwyn,57,FL,South,English,,141
1818,Adelle,Emblen,68,OK,South,Korean,,529
1819,Peggie,McGiffin,31,IA,Midwest,English,Spanish,95
1820,Clemmie,Piggin,32,VA,South,French,,473
1821,Jannelle,Tompkiss,98,OH,Midwest,English,,612
1822,Marybeth,York,35,MO,Midwest,English,,732
1823,Darcy,Foort,23,AL,South,Arabic,English,452
1824,Audrye,Jupe,81,GA,South,English,,81
1825,Christen,Chern,69,FL,South,English,,590
1826,Joline,Lamball,61,DC,South,Spanish,,465
1827,Roanna,MacClure,90,OK,South,Spanish,,779
1828,Port,Billingsley,73,LA,South,English,Italian,784
1829,Cati,Gowenlock,97,OH,Midwest,English,,105
1830,Rad,Rutherforth,81,FL,South,English,,109
1831,Bernard,Guilayn,84,IA,Midwest,Chinese,,97
1832,Faina,Franklen,27,IA,Midwest,Italian,,583
1833,Alejoa,Wyrall,54,OH,Midwest,English,Spanish,309
1834,Yasmeen,Bielby,88,MS,South,English,,84
1835,Shaina,Freiburger,58,NV,West,Chinese,,762
1836,Cleopatra,Royl,73,NV,West,French,,17
1837,Anett,Keaves,42,OH,Midwest,French,,397
1838,Tildy,Kurdani,78,NY,Northeast,Spanish,,319
1839,Hurleigh,Dowdney,24,OH,Midwest,English,Korean,979
1840,Bliss,Hryskiewicz,41,IA,Midwest,English,,95
1841,Ulrike,Thickpenny,81,CA,West,English,Spanish,892
1842,Marijn,Behling,92,WI,Midwest,English,Spanish,254
1843,Janie,Dragge,51,KY,South,Spanish,,765
1844,Hersh,Dobby,32,VA,South,English,,392
1845,Bessie,Condell,75,NY,Northeast,German,,241
1846,Roanne,Beat,49,VA,South,English,,639
1847,Jens,Lamplough,80,GA,South,Italian,,446
1848,Sim,Shuter,38,NY,Northeast,Italian,English,866
1849,Selia,Murkin,23,PA,Northeast,Spanish,,414
1850,Matty,See,59,MI,Midwest,Arabic,,106
1851,Mick,Burder,83,TX,South,English,,291
1852,Beulah,Rudd,44,CO,West,English,Spanish,59
1853,Cesya,McBeith,61,NV,West,English,,17
1854,Zed,Mattisson,44,TX,South,English,,506
1855,Johannah,Whatson,94,MO,Midwest,Spanish,,880
1856,Luce,Soden,57,CO,West,English,,293
1857,Gunner,Baldam,24,OH,Midwest,Korean,English,317
1858,Sayre,Scottrell,70,TX,South,Spanish,,978
1859,Levey,Allman,69,WV,South,English,,66
1860,Luciana,Cammack,54,LA,South,English,,842
1861,Esmeralda,Garlinge,26,AK,West,French,,71
1862,Colan,Hobbema,50,GA,South,Arabic,,828
1863,Ophelia,Oehm,32,CA,West,English,,42
1864,Esra,Stoppe,35,AZ,West,English,,870
1865,Cordey,Maryet,28,NC,South,English,,745
1866,Joli,Sparry,22,CA,West,Italian,,489
1867,Kippar,Wickens,89,CA,West,English,,844
1868,Effie,Gerren,36,FL,South,English,,693
1869,Albie,Dalinder,77,CO,West,Spanish,,555
1870,Patricia,Gregore,27,NY,Northeast,English,,534
1871,Nancy,Bischop,77,IL,Midwest,English,,846
1872,Maia,Benoit,72,SC,South,Italian,,426
1873,Louie,Giorgioni,96,TX,South,Spanish,,495
1874,Meredithe,Strutton,24,FL,South,Arabic,,967
1875,Bing,Vanns,27,MT,West,English,,744
1876,Magda,Ormrod,54,FL,South,English,,568
1877,Celestyna,Lages,91,DC,South,English,,69
1878,Louella,Methley,30,WA,West,Italian,,533
1879,Eugenia,Badam,27,AZ,West,Chinese,,264
1880,Arliene,Darell,92,MD,South,English,Spanish,148
1881,Netty,Lissandri,97,OH,Midwest,English,,863
1882,Guillermo,Lerway,21,NY,Northeast,English,,547
1883,Rosemary,Gatherell,21,MN,Midwest,English,Spanish,709
1884,Marshall,Doucette,82,MD,South,English,,768
1885,Graeme,Alexis,69,NY,Northeast,English,,178
1886,Catie,Doel,63,GA,South,Spanish,English,133
1887,Miguela,Caltera,35,CA,West,English,,892
1888,Janeta,Mesias,99,MO,Midwest,Italian,English,453
1889,Fremont,Scraggs,77,NY,Northeast,English,Spanish,847
1890,Gianna,Rodge,25,WA,West,English,,171
1891,Dione,Ellse,76,IA,Midwest,English,,583
1892,Vivian,Hinstridge,32,SD,Midwest,English,,333
1893,Brooke,Lerwill,57,FL,South,English,Spanish,297
1894,Roselle,Prahl,61,ID,West,English,Spanish,226
1895,Corinne,Ruslen,43,CA,West,English,,488
1896,Roland,Nussey,85,NM,West,Italian,,710
1897,Padget,Gogan,86,PA,Northeast,French,,124
1898,Layney,Rominov,29,LA,South,Italian,,376
1899,Darci,Ronayne,60,CA,West,English,,219
1900,Peg,Losel,86,VA,South,French,,23
1901,Verney,Hawkswood,67,NC,South,English,,587
1902,Clotilda,Evenden,45,WV,South,English,,66
1903,Corella,Charlewood,30,TX,South,Chinese,,635
1904,Reade,Shilliday,101,CT,Northeast,English,Spanish,354
1905,Lyssa,Sparry,100,NY,Northeast,French,,252
1906,Nisse,de Aguirre,42,WA,West,English,,292
1907,Karlen,Kitchenman,100,MN,Midwest,English,Spanish,251
1908,Catlee,Kebell,75,WI,Midwest,English,,208
1909,Garey,D'Hooghe,63,TX,South,English,,549
1910,Carolina,Betz,32,IL,Midwest,Chinese,,34
1911,Melinda,Graybeal,47,GA,South,English,,622
1912,Shelia,Denniss,100,NC,South,English,Spanish,232
1913,Milka,Brose,38,DC,South,Spanish,,670
1914,Arnoldo,Cheake,101,CA,West,English,,881
1915,Blanche,Marran,30,FL,South,English,,982
1916,Dina,Clemenzi,100,OK,South,Chinese,,415
1917,Jacki,Symcoxe,20,NC,South,English,,587
1918,Brunhilda,Oiseau,71,CA,West,English,,246
1919,Laureen,Dossit,80,NJ,Northeast,English,,629
1920,Drucill,D'Ruel,87,NY,Northeast,English,,241
1921,Maisey,MacCrachen,64,VA,South,English,,929
1922,Florina,Sallis,64,DC,South,English,,185
1923,Idalia,Reedyhough,20,DC,South,English,,322
1924,Margalo,Hancock,40,VA,South,English,Spanish,737
1925,Tibold,Elner,36,GA,South,Spanish,,212
1926,Tomasina,Aked,44,NV,West,Spanish,,817
1927,Jefferson,Noller,99,GA,South,English,Spanish,212
1928,Gibb,McCallam,66,MI,Midwest,Italian,,462
1929,Marion,Wilds,49,OH,Midwest,French,English,824
1930,Muhammad,Francais,66,CO,West,English,,883
1931,Bernadina,Lewins,33,UT,West,English,,315
1932,Michaela,O'Reagan,101,TX,South,English,,978
1933,Dara,Lentsch,67,NC,South,English,Spanish,745
1934,Elka,Hegden,28,CA,West,English,,881
1935,Marlow,Snewin,98,MO,Midwest,Arabic,,27
1936,Mar,Give,27,PA,Northeast,English,,122
1937,Gene,Cranidge,77,TN,South,English,,2
1938,Cathie,Dunsmore,84,FL,South,French,,121
1939,Koren,Woolley,40,IN,Midwest,English,,999
1940,Meta,Whyte,54,NC,South,English,,528
1941,Reid,Oppery,84,FL,South,English,,183
1942,Fawne,Insko,21,AR,South,English,Spanish,991
1943,Feliza,Vennart,88,FL,South,English,Spanish,921
1944,Riannon,Lawlie,91,CA,West,Spanish,,936
1945,Dylan,Brand-Hardy,61,MO,Midwest,English,,871
1946,Jorry,Langlois,68,MO,Midwest,English,,667
1947,Lyda,Micheau,26,MI,Midwest,Chinese,,801
1948,Alfie,Dwire,20,TX,South,English,,624
1949,Claudette,Pirson,20,CA,West,English,,108
1950,Melisa,Quidenham,81,CA,West,Spanish,,386
1951,Gisella,Pady,24,TX,South,Chinese,,635
1952,Stavros,Burberow,52,WI,Midwest,English,,243
1953,Maryjane,Hollows,27,MT,West,Italian,,744
1954,Zane,Pochet,71,UT,West,Chinese,,684
1955,Maddalena,Boxall,59,KS,Midwest,Spanish,,869
1956,Bronny,Zotto,88,OH,Midwest,English,,605
1957,Netti,Robbel,31,TX,South,English,,398
1958,Maison,Beane,34,TX,South,Spanish,,989
1959,Hilton,Perrone,85,TX,South,English,,934
1960,Luis,Spriggen,87,MD,South,French,,148
1961,Lurline,Benedek,58,CA,West,German,,563
1962,Kaitlynn,Ingleby,23,VA,South,English,,473
1963,Dun,Keppy,81,CO,West,English,Arabic,149
1964,Jordan,McCarl,74,KY,South,Spanish,English,656
1965,Dallas,Joplin,28,UT,West,English,German,684
1966,Noby,Dawtry,98,VA,South,French,,882
1967,Felicia,Fromont,23,MD,South,Spanish,English,649
1968,Adams,Daal,67,LA,South,English,,39
1969,Veronique,MacDuff,80,NC,South,English,,302
1970,Clifford,Helks,48,TX,South,English,,696
1971,Pat,McCue,49,NC,South,English,Spanish,123
1972,Lock,Hartop,58,CA,West,English,,161
1973,Arvy,Beckley,25,MO,Midwest,English,Spanish,453
1974,Sean,Tamblingson,31,SC,South,English,,643
1975,Kathleen,Mc Elory,76,CT,Northeast,German,,937
1976,Joane,Nezey,53,TX,South,English,,325
1977,Sarah,Stearn,34,NY,Northeast,English,,866
1978,Novelia,Paragreen,27,FL,South,Chinese,,616
1979,Adriaens,Wile,51,TX,South,English,,934
1980,Tessy,Lawerence,27,CA,West,English,,261
1981,Harmonie,Gather,60,CA,West,German,,503
1982,Koral,Butterick,46,MD,South,English,,542
1983,Franni,Agius,49,TX,South,English,Spanish,430
1984,Murial,Anespie,29,NY,Northeast,English,Spanish,926
1985,Benedicta,Voyce,58,PA,Northeast,English,,173
1986,Eileen,Preist,50,VA,South,English,,609
1987,Opal,Spillane,70,MN,Midwest,Spanish,English,719
1988,Kassi,Haddrill,23,AZ,West,English,,26
1989,Faustina,Manueli,34,OH,Midwest,English,,309
1990,Eryn,Jeynes,86,DC,South,English,,598
1991,Joyan,Charge,95,FL,South,German,,377
1992,Gary,McSherry,69,AZ,West,Korean,English,407
1993,Cloe,Rene,93,NC,South,English,,302
1994,Reagan,Giannoni,100,GA,South,Korean,,118
